dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1678503600,2023-03-11 03:00:00 +0000 UTC,12076,Custom location,0.629072,33.640099,294.21,294.28,294.21,294.21,1009,73,0.48,160,0.61,,,96,804,Clouds,overcast clouds,04n
1678507200,2023-03-11 04:00:00 +0000 UTC,12077,Custom location,0.629072,33.640099,293.51,293.64,293.51,293.51,1010,78,0.39,26,0.62,0.19,,97,500,Rain,light rain,10d
1678510800,2023-03-11 05:00:00 +0000 UTC,12078,Custom location,0.629072,33.640099,294.59,294.75,294.59,294.59,1011,75,0.11,114,0.43,0.37,,93,500,Rain,light rain,10d
1678514400,2023-03-11 06:00:00 +0000 UTC,12079,Custom location,0.629072,33.640099,296.47,296.61,296.47,296.47,1011,67,0.84,177,1.26,0.29,,94,500,Rain,light rain,10d
1678518000,2023-03-11 07:00:00 +0000 UTC,12080,Custom location,0.629072,33.640099,300.5,300.64,300.5,300.5,1011,46,1.62,203,2.58,0.17,,94,500,Rain,light rain,10d
1678521600,2023-03-11 08:00:00 +0000 UTC,12081,Custom location,0.629072,33.640099,303.25,302.62,303.25,303.25,1010,37,1.43,208,1.77,,,91,804,Clouds,overcast clouds,04d
1678525200,2023-03-11 09:00:00 +0000 UTC,12082,Custom location,0.629072,33.640099,304.62,303.71,304.62,304.62,1008,33,2.02,228,2.19,,,94,804,Clouds,overcast clouds,04d
1678528800,2023-03-11 10:00:00 +0000 UTC,12083,Custom location,0.629072,33.640099,303.17,302.54,303.17,303.17,1007,37,4.27,234,2.96,,,95,804,Clouds,overcast clouds,04d
1678532400,2023-03-11 11:00:00 +0000 UTC,12084,Custom location,0.629072,33.640099,300.55,300.62,300.55,300.55,1007,45,5.13,212,5.29,,,96,804,Clouds,overcast clouds,04d
1678536000,2023-03-11 12:00:00 +0000 UTC,12085,Custom location,0.629072,33.640099,302.83,302.37,302.83,302.83,1005,39,6.2,221,5.01,,,95,804,Clouds,overcast clouds,04d
1678539600,2023-03-11 13:00:00 +0000 UTC,12086,Custom location,0.629072,33.640099,303.81,302.92,303.81,303.81,1003,34,3.31,176,2.92,,,87,804,Clouds,overcast clouds,04d
1678543200,2023-03-11 14:00:00 +0000 UTC,12087,Custom location,0.629072,33.640099,297.36,297.46,297.36,297.36,1006,62,5.3,104,7.85,0.29,,93,500,Rain,light rain,10d
1678546800,2023-03-11 15:00:00 +0000 UTC,12088,Custom location,0.629072,33.640099,294.37,294.56,294.37,294.37,1006,77,2.8,226,3.79,0.94,,95,500,Rain,light rain,10d
1678550400,2023-03-11 16:00:00 +0000 UTC,12089,Custom location,0.629072,33.640099,293.65,293.82,293.65,293.65,1006,79,6.91,227,10.67,0.66,,97,500,Rain,light rain,10n
1678554000,2023-03-11 17:00:00 +0000 UTC,12090,Custom location,0.629072,33.640099,293.67,293.63,293.67,293.67,1007,71,4.52,212,8.17,0.2,,97,500,Rain,light rain,10n
1678557600,2023-03-11 18:00:00 +0000 UTC,12091,Custom location,0.629072,33.640099,293.37,293.38,293.37,293.37,1009,74,2.91,148,4.11,,,99,804,Clouds,overcast clouds,04n
1678561200,2023-03-11 19:00:00 +0000 UTC,12092,Custom location,0.629072,33.640099,293.14,293.28,293.14,293.14,1009,80,2.95,167,6.76,,,100,804,Clouds,overcast clouds,04n
1678564800,2023-03-11 20:00:00 +0000 UTC,12093,Custom location,0.629072,33.640099,293.69,293.91,293.69,293.69,1010,81,1.36,182,4.75,,,100,804,Clouds,overcast clouds,04n
1678568400,2023-03-11 21:00:00 +0000 UTC,12094,Custom location,0.629072,33.640099,293.16,293.44,293.16,293.16,1011,85,0.84,330,1.17,1.48,,100,501,Rain,moderate rain,10n
1678572000,2023-03-11 22:00:00 +0000 UTC,12095,Custom location,0.629072,33.640099,291.99,292.31,291.99,291.99,1011,91,1.11,322,1.25,1.97,,97,501,Rain,moderate rain,10n
1678575600,2023-03-11 23:00:00 +0000 UTC,12096,Custom location,0.629072,33.640099,291.34,291.67,291.34,291.34,1011,94,0.85,304,1.13,1.74,,89,501,Rain,moderate rain,10n
1678752000,2023-03-14 00:00:00 +0000 UTC,12097,Custom location,0.629072,33.640099,292.33,292.68,292.33,292.33,1008,91,0.89,175,1.1,0.36,,90,500,Rain,light rain,10n
1678755600,2023-03-14 01:00:00 +0000 UTC,12098,Custom location,0.629072,33.640099,291.37,291.7,291.37,291.37,1009,94,1.07,212,1.13,1.39,,100,501,Rain,moderate rain,10n
1678759200,2023-03-14 02:00:00 +0000 UTC,12099,Custom location,0.629072,33.640099,291.21,291.55,291.21,291.21,1009,95,1.27,245,1.45,1.14,,100,501,Rain,moderate rain,10n
1678762800,2023-03-14 03:00:00 +0000 UTC,12100,Custom location,0.629072,33.640099,291.27,291.59,291.27,291.27,1010,94,1.82,267,2.47,0.74,,100,500,Rain,light rain,10n
1678766400,2023-03-14 04:00:00 +0000 UTC,12101,Custom location,0.629072,33.640099,291.74,292.06,291.74,291.74,1011,92,1.35,266,1.81,0.31,,100,500,Rain,light rain,10d
1678770000,2023-03-14 05:00:00 +0000 UTC,12102,Custom location,0.629072,33.640099,293.17,293.45,293.17,293.17,1012,85,1.62,285,2.5,0.14,,100,500,Rain,light rain,10d
1678773600,2023-03-14 06:00:00 +0000 UTC,12103,Custom location,0.629072,33.640099,294.96,295.21,294.96,294.96,1012,77,2.46,284,3.23,0.99,,100,500,Rain,light rain,10d
1678777200,2023-03-14 07:00:00 +0000 UTC,12104,Custom location,0.629072,33.640099,296.17,296.43,296.17,296.17,1012,73,3.11,282,3.81,1.16,,100,501,Rain,moderate rain,10d
1678780800,2023-03-14 08:00:00 +0000 UTC,12105,Custom location,0.629072,33.640099,297.19,297.45,297.19,297.19,1011,69,3.22,269,3.47,1.48,,100,501,Rain,moderate rain,10d
1678784400,2023-03-14 09:00:00 +0000 UTC,12106,Custom location,0.629072,33.640099,298.01,298.27,298.01,298.01,1010,66,3.04,263,3.07,1.54,,100,501,Rain,moderate rain,10d
1678788000,2023-03-14 10:00:00 +0000 UTC,12107,Custom location,0.629072,33.640099,298.55,298.82,298.55,298.55,1009,64,2.83,263,2.66,1.59,,100,501,Rain,moderate rain,10d
1678791600,2023-03-14 11:00:00 +0000 UTC,12108,Custom location,0.629072,33.640099,299.05,299.31,299.05,299.05,1008,62,2.81,257,2.69,1.37,,99,501,Rain,moderate rain,10d
1678795200,2023-03-14 12:00:00 +0000 UTC,12109,Custom location,0.629072,33.640099,299.51,299.51,299.51,299.51,1007,60,2.63,239,2.61,1.05,,99,501,Rain,moderate rain,10d
1678798800,2023-03-14 13:00:00 +0000 UTC,12110,Custom location,0.629072,33.640099,298.62,298.89,298.62,298.62,1007,64,4,253,3.66,0.72,,97,500,Rain,light rain,10d
1678802400,2023-03-14 14:00:00 +0000 UTC,12111,Custom location,0.629072,33.640099,297.66,297.94,297.66,297.66,1006,68,4.7,251,4.8,0.52,,99,500,Rain,light rain,10d
1678806000,2023-03-14 15:00:00 +0000 UTC,12112,Custom location,0.629072,33.640099,295.98,296.33,295.98,295.98,1007,77,3.68,216,4.29,0.88,,95,500,Rain,light rain,10d
1678809600,2023-03-14 16:00:00 +0000 UTC,12113,Custom location,0.629072,33.640099,293.73,294.14,293.73,293.73,1008,88,2.53,222,4.9,1.02,,97,501,Rain,moderate rain,10n
1678813200,2023-03-14 17:00:00 +0000 UTC,12114,Custom location,0.629072,33.640099,293.61,294.04,293.61,293.61,1009,89,1.13,228,2.21,1.6,,97,501,Rain,moderate rain,10n
1678816800,2023-03-14 18:00:00 +0000 UTC,12115,Custom location,0.629072,33.640099,292.91,293.29,292.91,292.91,1011,90,1.93,201,3.27,0.34,,95,500,Rain,light rain,10n
1678820400,2023-03-14 19:00:00 +0000 UTC,12116,Custom location,0.629072,33.640099,292.87,293.25,292.87,292.87,1011,90,1.13,207,1.66,,,100,804,Clouds,overcast clouds,04n
1678824000,2023-03-14 20:00:00 +0000 UTC,12117,Custom location,0.629072,33.640099,292.68,293.01,292.68,292.68,1012,89,0.32,234,0.61,,,99,804,Clouds,overcast clouds,04n
1678827600,2023-03-14 21:00:00 +0000 UTC,12118,Custom location,0.629072,33.640099,292.58,292.9,292.58,292.58,1012,89,0.7,71,0.79,0.62,,99,500,Rain,light rain,10n
1678831200,2023-03-14 22:00:00 +0000 UTC,12119,Custom location,0.629072,33.640099,292.84,293.14,292.84,292.84,1011,87,0.68,39,1.46,1.06,,99,501,Rain,moderate rain,10n
1678834800,2023-03-14 23:00:00 +0000 UTC,12120,Custom location,0.629072,33.640099,292.85,293.12,292.85,292.85,1011,86,1.57,2,2.43,0.75,,100,500,Rain,light rain,10n
1678665600,2023-03-13 00:00:00 +0000 UTC,12121,Custom location,0.629072,33.640099,292.22,292.48,292.22,292.22,1010,88,0.72,111,0.92,0.18,,96,500,Rain,light rain,10n
1678669200,2023-03-13 01:00:00 +0000 UTC,12122,Custom location,0.629072,33.640099,291.54,291.73,291.54,291.54,1010,88,0.6,51,0.74,,,100,804,Clouds,overcast clouds,04n
1678672800,2023-03-13 02:00:00 +0000 UTC,12123,Custom location,0.629072,33.640099,291.47,291.66,291.47,291.47,1010,88,0.75,68,0.74,,,100,804,Clouds,overcast clouds,04n
1678676400,2023-03-13 03:00:00 +0000 UTC,12124,Custom location,0.629072,33.640099,291.18,291.36,291.18,291.18,1010,89,0.36,124,0.61,,,100,804,Clouds,overcast clouds,04n
1678680000,2023-03-13 04:00:00 +0000 UTC,12125,Custom location,0.629072,33.640099,291.08,291.28,291.08,291.08,1011,90,0.49,166,0.62,,,100,804,Clouds,overcast clouds,04d
1678683600,2023-03-13 05:00:00 +0000 UTC,12126,Custom location,0.629072,33.640099,293.31,293.44,293.31,293.31,1012,79,0.41,161,0.52,,,100,804,Clouds,overcast clouds,04d
1678687200,2023-03-13 06:00:00 +0000 UTC,12127,Custom location,0.629072,33.640099,296.2,296.28,296.2,296.2,1012,66,0.43,203,0.53,,,100,804,Clouds,overcast clouds,04d
1678690800,2023-03-13 07:00:00 +0000 UTC,12128,Custom location,0.629072,33.640099,298.34,298.38,298.34,298.34,1012,56,0.42,236,0.6,,,100,804,Clouds,overcast clouds,04d
1678694400,2023-03-13 08:00:00 +0000 UTC,12129,Custom location,0.629072,33.640099,300.9,301.09,300.9,300.9,1011,47,1.06,273,1.05,,,100,804,Clouds,overcast clouds,04d
1678698000,2023-03-13 09:00:00 +0000 UTC,12130,Custom location,0.629072,33.640099,302.43,302.14,302.43,302.43,1010,41,2.04,282,1.58,,,99,804,Clouds,overcast clouds,04d
1678701600,2023-03-13 10:00:00 +0000 UTC,12131,Custom location,0.629072,33.640099,303.64,302.94,303.64,303.64,1008,36,2.73,280,1.82,,,91,804,Clouds,overcast clouds,04d
1678705200,2023-03-13 11:00:00 +0000 UTC,12132,Custom location,0.629072,33.640099,304.29,303.45,304.29,304.29,1006,34,2.93,267,2.27,,,93,804,Clouds,overcast clouds,04d
1678708800,2023-03-13 12:00:00 +0000 UTC,12133,Custom location,0.629072,33.640099,303.5,302.9,303.5,303.5,1005,37,4.38,250,3.61,,,98,804,Clouds,overcast clouds,04d
1678712400,2023-03-13 13:00:00 +0000 UTC,12134,Custom location,0.629072,33.640099,300.05,300.36,300.05,300.05,1006,48,5.09,245,6.04,,,100,804,Clouds,overcast clouds,04d
1678716000,2023-03-13 14:00:00 +0000 UTC,12135,Custom location,0.629072,33.640099,302.77,302.31,302.77,302.77,1005,39,3.98,249,3.4,,,100,804,Clouds,overcast clouds,04d
1678719600,2023-03-13 15:00:00 +0000 UTC,12136,Custom location,0.629072,33.640099,301.47,301.25,301.47,301.47,1005,42,3.44,245,3.04,,,98,804,Clouds,overcast clouds,04d
1678723200,2023-03-13 16:00:00 +0000 UTC,12137,Custom location,0.629072,33.640099,298.11,298.1,298.11,298.11,1006,55,3.22,214,5.09,,,89,804,Clouds,overcast clouds,04n
1678726800,2023-03-13 17:00:00 +0000 UTC,12138,Custom location,0.629072,33.640099,296.42,296.42,296.42,296.42,1007,62,2.26,204,3.51,,,88,804,Clouds,overcast clouds,04n
1678730400,2023-03-13 18:00:00 +0000 UTC,12139,Custom location,0.629072,33.640099,294.96,295.02,294.96,294.96,1009,70,2.43,138,3.89,0.11,,81,500,Rain,light rain,10n
1678734000,2023-03-13 19:00:00 +0000 UTC,12140,Custom location,0.629072,33.640099,294.33,294.46,294.33,294.33,1010,75,2.91,166,5.1,0.18,,76,500,Rain,light rain,10n
1678737600,2023-03-13 20:00:00 +0000 UTC,12141,Custom location,0.629072,33.640099,294.07,294.28,294.07,294.07,1010,79,3.32,182,6.72,,,82,803,Clouds,broken clouds,04n
1678741200,2023-03-13 21:00:00 +0000 UTC,12142,Custom location,0.629072,33.640099,293.79,294.02,293.79,293.79,1010,81,1.75,174,3.44,,,88,804,Clouds,overcast clouds,04n
1678744800,2023-03-13 22:00:00 +0000 UTC,12143,Custom location,0.629072,33.640099,293.32,293.64,293.32,293.32,1009,86,1.05,130,1.14,0.81,,91,500,Rain,light rain,10n
1678748400,2023-03-13 23:00:00 +0000 UTC,12144,Custom location,0.629072,33.640099,292.55,292.9,292.55,292.55,1009,90,1.4,134,1.46,0.72,,93,500,Rain,light rain,10n
1678924800,2023-03-16 00:00:00 +0000 UTC,12145,Custom location,0.629072,33.640099,291.14,291.48,291.14,291.14,1012,95,1.97,153,4.25,0.29,,100,500,Rain,light rain,10n
1678928400,2023-03-16 01:00:00 +0000 UTC,12146,Custom location,0.629072,33.640099,291.16,291.5,291.16,291.16,1011,95,1.79,147,4.52,0.19,,100,500,Rain,light rain,10n
1678932000,2023-03-16 02:00:00 +0000 UTC,12147,Custom location,0.629072,33.640099,291.09,291.39,291.09,291.09,1012,94,1.68,148,2.94,0.43,,100,500,Rain,light rain,10n
1678935600,2023-03-16 03:00:00 +0000 UTC,12148,Custom location,0.629072,33.640099,291.19,291.5,291.19,291.19,1012,94,2.43,155,5.42,,,100,804,Clouds,overcast clouds,04n
1678939200,2023-03-16 04:00:00 +0000 UTC,12149,Custom location,0.629072,33.640099,290.95,291.21,290.95,290.95,1012,93,2.52,156,5.5,,,100,804,Clouds,overcast clouds,04d
1678942800,2023-03-16 05:00:00 +0000 UTC,12150,Custom location,0.629072,33.640099,291.24,291.51,291.24,291.24,1013,92,2.3,156,5.7,,,100,804,Clouds,overcast clouds,04d
1678946400,2023-03-16 06:00:00 +0000 UTC,12151,Custom location,0.629072,33.640099,292.24,292.48,292.24,292.24,1013,87,2.7,167,5.71,,,100,804,Clouds,overcast clouds,04d
1678950000,2023-03-16 07:00:00 +0000 UTC,12152,Custom location,0.629072,33.640099,294.63,294.77,294.63,294.63,1013,74,3.21,153,4.5,,,100,804,Clouds,overcast clouds,04d
1678953600,2023-03-16 08:00:00 +0000 UTC,12153,Custom location,0.629072,33.640099,296.22,296.33,296.22,296.22,1013,67,2.86,159,4.52,,,100,804,Clouds,overcast clouds,04d
1678957200,2023-03-16 09:00:00 +0000 UTC,12154,Custom location,0.629072,33.640099,298.22,298.3,298.22,298.22,1011,58,2.99,176,4.05,,,100,804,Clouds,overcast clouds,04d
1678960800,2023-03-16 10:00:00 +0000 UTC,12155,Custom location,0.629072,33.640099,300.11,300.59,300.11,300.11,1010,51,3.53,177,3.93,,,100,804,Clouds,overcast clouds,04d
1678964400,2023-03-16 11:00:00 +0000 UTC,12156,Custom location,0.629072,33.640099,300.91,301.17,300.91,300.91,1008,48,3.96,183,3.9,,,100,804,Clouds,overcast clouds,04d
1678968000,2023-03-16 12:00:00 +0000 UTC,12157,Custom location,0.629072,33.640099,299.46,299.46,299.46,299.46,1007,54,4.52,206,3.46,,,97,804,Clouds,overcast clouds,04d
1678971600,2023-03-16 13:00:00 +0000 UTC,12158,Custom location,0.629072,33.640099,297.87,297.99,297.87,297.87,1007,61,4.38,202,4.89,,,100,804,Clouds,overcast clouds,04d
1678975200,2023-03-16 14:00:00 +0000 UTC,12159,Custom location,0.629072,33.640099,297.82,297.96,297.82,297.82,1007,62,3.63,197,4.07,,,100,804,Clouds,overcast clouds,04d
1678978800,2023-03-16 15:00:00 +0000 UTC,12160,Custom location,0.629072,33.640099,297.17,297.35,297.17,297.17,1007,66,2.85,175,3.87,,,100,804,Clouds,overcast clouds,04d
1678982400,2023-03-16 16:00:00 +0000 UTC,12161,Custom location,0.629072,33.640099,294.55,294.68,294.55,294.55,1008,74,2.51,173,2.55,,,100,804,Clouds,overcast clouds,04n
1678986000,2023-03-16 17:00:00 +0000 UTC,12162,Custom location,0.629072,33.640099,293.74,293.87,293.74,293.74,1009,77,2.55,178,3.08,,,100,804,Clouds,overcast clouds,04n
1678989600,2023-03-16 18:00:00 +0000 UTC,12163,Custom location,0.629072,33.640099,293.22,293.32,293.22,293.22,1009,78,1.89,173,2.02,,,100,804,Clouds,overcast clouds,04n
1678993200,2023-03-16 19:00:00 +0000 UTC,12164,Custom location,0.629072,33.640099,292.37,292.57,292.37,292.37,1010,85,1.77,167,1.79,,,100,804,Clouds,overcast clouds,04n
1678996800,2023-03-16 20:00:00 +0000 UTC,12165,Custom location,0.629072,33.640099,292.4,292.57,292.4,292.4,1010,84,1.26,172,1.26,,,100,804,Clouds,overcast clouds,04n
1679000400,2023-03-16 21:00:00 +0000 UTC,12166,Custom location,0.629072,33.640099,292.25,292.41,292.25,292.25,1010,84,1.25,163,1.26,,,100,804,Clouds,overcast clouds,04n
1679004000,2023-03-16 22:00:00 +0000 UTC,12167,Custom location,0.629072,33.640099,292.05,292.22,292.05,292.05,1010,85,1.5,161,1.55,,,100,804,Clouds,overcast clouds,04n
1679007600,2023-03-16 23:00:00 +0000 UTC,12168,Custom location,0.629072,33.640099,291.94,292.12,291.94,291.94,1009,86,1.19,171,1.21,,,100,804,Clouds,overcast clouds,04n
1678838400,2023-03-15 00:00:00 +0000 UTC,12169,Custom location,0.629072,33.640099,292.5,292.74,292.5,292.5,1010,86,1.35,25,1.57,0.18,,100,500,Rain,light rain,10n
1678842000,2023-03-15 01:00:00 +0000 UTC,12170,Custom location,0.629072,33.640099,292.32,292.62,292.32,292.32,1010,89,1.36,40,1.48,0.19,,100,500,Rain,light rain,10n
1678845600,2023-03-15 02:00:00 +0000 UTC,12171,Custom location,0.629072,33.640099,292.18,292.51,292.18,292.18,1010,91,1.26,64,1.36,0.29,,100,500,Rain,light rain,10n
1678849200,2023-03-15 03:00:00 +0000 UTC,12172,Custom location,0.629072,33.640099,292,292.34,292,292,1011,92,1.69,84,2.16,0.39,,100,500,Rain,light rain,10n
1678852800,2023-03-15 04:00:00 +0000 UTC,12173,Custom location,0.629072,33.640099,291.83,292.18,291.83,291.83,1012,93,1.76,96,2.58,0.45,,100,500,Rain,light rain,10d
1678856400,2023-03-15 05:00:00 +0000 UTC,12174,Custom location,0.629072,33.640099,292.5,292.84,292.5,292.5,1012,90,1.73,99,2.41,0.38,,100,500,Rain,light rain,10d
1678860000,2023-03-15 06:00:00 +0000 UTC,12175,Custom location,0.629072,33.640099,292.61,292.96,292.61,292.61,1013,90,2.26,183,3.15,0.28,,100,500,Rain,light rain,10d
1678863600,2023-03-15 07:00:00 +0000 UTC,12176,Custom location,0.629072,33.640099,293.33,293.65,293.33,293.33,1013,86,2.18,201,2.94,0.39,,100,500,Rain,light rain,10d
1678867200,2023-03-15 08:00:00 +0000 UTC,12177,Custom location,0.629072,33.640099,294.37,294.66,294.37,294.37,1012,81,2.25,217,3.09,0.63,,100,500,Rain,light rain,10d
1678870800,2023-03-15 09:00:00 +0000 UTC,12178,Custom location,0.629072,33.640099,294.49,294.79,294.49,294.49,1012,81,2.71,223,3.86,0.54,,100,500,Rain,light rain,10d
1678874400,2023-03-15 10:00:00 +0000 UTC,12179,Custom location,0.629072,33.640099,294.29,294.63,294.29,294.29,1011,83,2.8,228,4.16,0.34,,100,500,Rain,light rain,10d
1678878000,2023-03-15 11:00:00 +0000 UTC,12180,Custom location,0.629072,33.640099,295.45,295.75,295.45,295.45,1010,77,3.26,241,3.79,1.03,,99,501,Rain,moderate rain,10d
1678881600,2023-03-15 12:00:00 +0000 UTC,12181,Custom location,0.629072,33.640099,296.84,297.09,296.84,296.84,1009,70,3.84,249,3.83,0.62,,99,500,Rain,light rain,10d
1678885200,2023-03-15 13:00:00 +0000 UTC,12182,Custom location,0.629072,33.640099,295.24,295.44,295.24,295.24,1009,74,2.98,242,2.94,0.17,,100,500,Rain,light rain,10d
1678888800,2023-03-15 14:00:00 +0000 UTC,12183,Custom location,0.629072,33.640099,294.66,294.85,294.66,294.66,1009,76,3.07,233,3.46,,,100,804,Clouds,overcast clouds,04d
1678892400,2023-03-15 15:00:00 +0000 UTC,12184,Custom location,0.629072,33.640099,294.23,294.43,294.23,294.23,1009,78,2.99,219,4.06,,,100,804,Clouds,overcast clouds,04d
1678896000,2023-03-15 16:00:00 +0000 UTC,12185,Custom location,0.629072,33.640099,292.5,292.76,292.5,292.5,1010,87,1.52,190,1.59,0.38,,100,500,Rain,light rain,10n
1678899600,2023-03-15 17:00:00 +0000 UTC,12186,Custom location,0.629072,33.640099,291.94,292.2,291.94,291.94,1011,89,2.52,189,3.68,,,100,804,Clouds,overcast clouds,04n
1678903200,2023-03-15 18:00:00 +0000 UTC,12187,Custom location,0.629072,33.640099,291.86,292.14,291.86,291.86,1012,90,1.67,185,2.1,0.29,,100,500,Rain,light rain,10n
1678906800,2023-03-15 19:00:00 +0000 UTC,12188,Custom location,0.629072,33.640099,291.61,291.97,291.61,291.61,1013,94,1.38,48,1.81,1.94,,100,501,Rain,moderate rain,10n
1678910400,2023-03-15 20:00:00 +0000 UTC,12189,Custom location,0.629072,33.640099,291.47,291.84,291.47,291.47,1013,95,1.47,1,2.05,0.68,,100,500,Rain,light rain,10n
1678914000,2023-03-15 21:00:00 +0000 UTC,12190,Custom location,0.629072,33.640099,291.36,291.74,291.36,291.36,1013,96,0.96,54,1.57,0.23,,100,500,Rain,light rain,10n
1678917600,2023-03-15 22:00:00 +0000 UTC,12191,Custom location,0.629072,33.640099,291.46,291.85,291.46,291.46,1012,96,0.87,143,1.23,0.23,,100,500,Rain,light rain,10n
1678921200,2023-03-15 23:00:00 +0000 UTC,12192,Custom location,0.629072,33.640099,291.41,291.8,291.41,291.41,1012,96,1.74,168,2.79,0.13,,100,500,Rain,light rain,10n
1679011200,2023-03-17 00:00:00 +0000 UTC,12193,Custom location,0.629072,33.640099,291.91,292.09,291.91,291.91,1009,86,1.2,139,1.28,,,100,804,Clouds,overcast clouds,04n
1679014800,2023-03-17 01:00:00 +0000 UTC,12194,Custom location,0.629072,33.640099,292.51,292.69,292.51,292.51,1008,84,0.94,110,1.07,,,100,804,Clouds,overcast clouds,04n
1679018400,2023-03-17 02:00:00 +0000 UTC,12195,Custom location,0.629072,33.640099,292.63,292.83,292.63,292.63,1009,84,0.83,122,0.92,0.13,,100,500,Rain,light rain,10n
1679022000,2023-03-17 03:00:00 +0000 UTC,12196,Custom location,0.629072,33.640099,292.54,292.75,292.54,292.54,1010,85,0.4,87,0.63,0.12,,100,500,Rain,light rain,10n
1679025600,2023-03-17 04:00:00 +0000 UTC,12197,Custom location,0.629072,33.640099,291.86,292.03,291.86,291.86,1011,86,0.53,332,0.82,,,100,804,Clouds,overcast clouds,04d
1679029200,2023-03-17 05:00:00 +0000 UTC,12198,Custom location,0.629072,33.640099,293.5,293.73,293.5,293.5,1011,82,0.63,299,0.95,0.14,,100,500,Rain,light rain,10d
1679032800,2023-03-17 06:00:00 +0000 UTC,12199,Custom location,0.629072,33.640099,295.45,295.62,295.45,295.45,1012,72,1,272,1.71,,,98,804,Clouds,overcast clouds,04d
1679036400,2023-03-17 07:00:00 +0000 UTC,12200,Custom location,0.629072,33.640099,297.44,297.52,297.44,297.44,1012,61,0.46,121,3.88,,,49,802,Clouds,scattered clouds,03d
1679040000,2023-03-17 08:00:00 +0000 UTC,12201,Custom location,0.629072,33.640099,299.51,299.51,299.51,299.51,1011,52,1.68,104,4.8,,,54,803,Clouds,broken clouds,04d
